,City,Country,Date,Lat,Lon,Max Temp,Humidity,Cloudiness,Wind Speed,Description
1880,Lorengau,PG,2022-07-23 04:25:34,-2.0226,147.2712,85.01,71.0,26.0,10.04,scattered clouds
1881,Razole,IN,2022-07-23 04:25:36,16.4833,81.8333,83.03,74.0,100.0,9.26,overcast clouds
1882,Bollnas,SE,2022-07-23 04:25:38,61.3482,16.3946,52.65,93.0,91.0,4.9,overcast clouds
1883,Floro,NO,2022-07-23 04:25:40,61.5996,5.0328,55.36,94.0,100.0,3.44,overcast clouds
1884,Carbonia,IT,2022-07-23 04:22:45,39.1672,8.5222,73.0,50.0,0.0,2.21,clear sky
1885,Mitu,CO,2022-07-23 04:25:43,1.1983,-70.1733,71.26,99.0,100.0,1.7,moderate rain
1886,Cape canaveral,US,2022-07-23 04:25:45,28.4058,-80.6048,84.07,82.0,0.0,8.05,clear sky
1887,Orotukan,RU,2022-07-23 04:25:47,62.2667,151.7,68.9,40.0,10.0,5.75,clear sky
1888,Martapura,ID,2022-07-23 04:25:49,-3.4167,114.85,87.89,62.0,20.0,4.61,few clouds
1889,Catalina,CA,2022-07-23 04:25:51,32.5056,-110.9211,89.46,62.0,100.0,13.22,overcast clouds
1890,Redmond,US,2022-07-23 04:23:00,47.674,-122.1215,69.46,75.0,2.0,1.01,clear sky
1891,Freeport,US,2022-07-23 04:25:54,40.6576,-73.5832,85.96,70.0,0.0,8.05,clear sky
1892,Namatanai,PG,2022-07-23 04:25:56,-3.6667,152.4333,84.76,64.0,13.0,7.29,few clouds
1893,Mapiri,BO,2022-07-23 04:25:58,-15.25,-68.1667,67.01,85.0,33.0,1.41,scattered clouds
1894,Heishan,CN,2022-07-23 04:26:00,41.6892,122.1128,77.02,80.0,100.0,7.38,heavy intensity rain
1895,Raya,IN,2022-07-23 04:26:01,27.5667,77.7833,89.1,62.0,98.0,14.2,overcast clouds
1896,Channel-port aux basques,CA,2022-07-23 04:26:03,47.5702,-59.1367,61.79,99.0,100.0,8.72,overcast clouds
1897,Panguna,PG,2022-07-23 04:26:05,-6.3164,155.4848,78.35,68.0,27.0,2.55,light rain
1898,Helong,CN,2022-07-23 04:26:07,42.5397,128.9972,74.1,77.0,98.0,4.47,overcast clouds
1899,Chapais,CA,2022-07-23 04:25:16,49.7834,-74.8492,65.98,92.0,37.0,8.25,scattered clouds
1900,Popondetta,PG,2022-07-23 04:26:12,-8.7537,148.2534,86.32,58.0,61.0,6.44,broken clouds
1901,Chitrakonda,IN,2022-07-23 04:26:14,18.1167,82.0833,76.39,90.0,100.0,4.9,overcast clouds
1902,Porgera,PG,2022-07-23 04:26:16,-5.4667,143.2,57.0,56.0,36.0,4.29,scattered clouds
1903,Monteagudo,BO,2022-07-23 04:26:18,-19.8167,-63.9833,57.36,87.0,0.0,2.8,clear sky
1904,Oneonta,US,2022-07-23 04:26:19,42.4529,-75.0638,70.29,90.0,61.0,4.0,broken clouds
1905,Port moresby,PG,2022-07-23 04:26:21,-9.4431,147.1797,85.42,74.0,40.0,25.32,scattered clouds
1906,Morgan city,US,2022-07-23 04:26:23,29.6994,-91.2068,78.03,87.0,97.0,5.46,overcast clouds
1907,Merauke,ID,2022-07-23 04:25:06,-8.4667,140.3333,79.2,83.0,99.0,14.99,overcast clouds
1908,San rafael del sur,NI,2022-07-23 04:26:27,11.8485,-86.4384,74.37,88.0,100.0,7.76,overcast clouds
1909,Osinovo,RU,2022-07-23 04:26:28,55.8809,48.881,71.06,71.0,26.0,5.06,scattered clouds
1910,Natchitoches,US,2022-07-23 04:26:30,31.7668,-93.1335,74.25,100.0,0.0,0.0,clear sky
1911,Samarai,PG,2022-07-23 04:26:32,-10.6167,150.6667,82.42,72.0,38.0,8.08,scattered clouds
1912,Ossora,RU,2022-07-23 04:26:35,59.2353,163.0719,61.29,68.0,25.0,12.46,scattered clouds
1913,Palaikastron,GR,2022-07-23 04:26:37,35.2,26.25,76.23,67.0,0.0,19.37,clear sky
1914,Elban,RU,2022-07-23 04:27:39,50.1018,136.5094,63.52,81.0,100.0,7.4,overcast clouds
1915,Ushtobe,KZ,2022-07-23 04:27:41,45.2514,77.9838,93.04,20.0,1.0,6.53,clear sky
1916,Narodychi,UA,2022-07-23 04:27:42,51.2029,29.0823,62.65,77.0,3.0,1.86,clear sky
1917,Saiha,IN,2022-07-23 04:27:45,22.4833,92.9667,79.5,87.0,95.0,3.11,light rain
1918,Labrea,BR,2022-07-23 04:27:50,-7.2586,-64.7981,74.89,82.0,34.0,1.88,scattered clouds
1919,Upington,ZA,2022-07-23 04:27:52,-28.4478,21.2561,61.18,41.0,0.0,9.22,clear sky
1920,Tiksi,RU,2022-07-23 04:27:54,71.6872,128.8694,47.32,79.0,96.0,7.29,overcast clouds
1921,Starogard gdanski,PL,2022-07-23 04:27:55,53.964,18.5264,64.85,100.0,19.0,2.95,few clouds
1922,Ghanzi,BW,2022-07-23 04:27:57,-21.5667,21.7833,52.47,70.0,9.0,8.25,clear sky
1923,Zhanaozen,KZ,2022-07-23 04:27:59,43.3,52.8,80.02,43.0,0.0,20.4,clear sky
1924,Tilichiki,RU,2022-07-23 04:28:01,60.4667,166.1,56.14,68.0,82.0,5.17,broken clouds
1925,Nelipyno,UA,2022-07-23 04:24:07,48.561,23.0315,68.41,66.0,16.0,3.71,few clouds
1926,Kropotkin,RU,2022-07-23 04:28:04,45.4375,40.5756,65.8,80.0,37.0,14.99,light rain
1927,Tabatinga,BR,2022-07-23 04:28:06,-4.2525,-69.9381,75.29,94.0,75.0,2.3,broken clouds
1928,Brattleboro,US,2022-07-23 04:28:10,42.8509,-72.5579,75.22,85.0,24.0,5.99,few clouds
1929,Piranhas,BR,2022-07-23 04:28:12,-16.4269,-51.8222,68.79,47.0,0.0,5.06,clear sky
1930,Elkhart,US,2022-07-23 04:28:14,41.5823,-85.8344,76.89,78.0,19.0,7.23,few clouds
1931,Tim,RU,2022-07-23 04:28:15,51.6222,37.1244,58.35,91.0,59.0,10.0,broken clouds
1932,Bantry,IE,2022-07-23 04:28:17,51.6833,-9.45,61.79,98.0,100.0,11.63,overcast clouds
1933,Los algarrobos,PA,2022-07-23 04:28:19,8.5,-82.4333,72.72,93.0,100.0,1.9,overcast clouds
1934,Zhezkazgan,KZ,2022-07-23 04:28:21,47.8043,67.7144,78.78,24.0,20.0,6.71,few clouds
1935,Kivioli,EE,2022-07-23 04:28:23,59.3531,26.9711,65.97,81.0,29.0,4.92,scattered clouds
1936,Kayerkan,RU,2022-07-23 04:28:25,69.3497,87.7602,77.52,41.0,21.0,9.84,few clouds
1937,Yanam,IN,2022-07-23 04:28:27,16.7333,82.2167,83.25,73.0,100.0,9.31,overcast clouds
1938,Zholymbet,KZ,2022-07-23 04:28:29,51.7433,71.7122,69.6,49.0,0.0,6.11,clear sky
1939,Kazachinskoye,RU,2022-07-23 04:28:31,57.6953,93.2761,68.63,73.0,61.0,8.19,light rain
1940,Altagracia de orituco,VE,2022-07-23 04:28:33,9.8601,-66.3814,70.59,97.0,42.0,4.23,scattered clouds
1941,Champasak,LA,2022-07-23 04:28:37,14.75,106.0,88.68,56.0,100.0,1.99,overcast clouds
1942,Fatehpur,IN,2022-07-23 04:28:39,25.9333,80.8,90.79,59.0,99.0,17.0,overcast clouds
1943,Llanes,ES,2022-07-23 04:28:41,43.4198,-4.7549,65.16,84.0,80.0,4.65,broken clouds
1944,Laguna,BR,2022-07-23 04:27:26,38.421,-121.4238,84.31,33.0,0.0,6.91,clear sky
1945,Buncrana,IE,2022-07-23 04:28:44,55.1333,-7.45,55.42,96.0,100.0,5.75,moderate rain
1946,Shimanovsk,RU,2022-07-23 04:28:46,52.0,127.7,82.22,39.0,2.0,6.02,clear sky
1947,Pakxan,LA,2022-07-23 04:28:48,18.3778,103.6601,79.14,88.0,100.0,1.86,light rain
1948,Esso,RU,2022-07-23 04:28:50,55.9333,158.7,71.87,47.0,20.0,4.92,few clouds
1949,Malkangiri,IN,2022-07-23 04:28:51,18.35,81.9,77.38,92.0,100.0,6.15,overcast clouds
1950,Oyama,JP,2022-07-23 04:28:53,36.3,139.8,95.59,48.0,14.0,3.74,few clouds
1951,Quimper,FR,2022-07-23 04:28:57,48.0,-4.1,57.76,94.0,0.0,3.44,clear sky
1952,Evensk,RU,2022-07-23 04:28:59,61.95,159.2333,65.23,43.0,15.0,9.93,few clouds
1953,Teacapan,MX,2022-07-23 04:29:00,22.55,-105.75,76.86,88.0,100.0,4.25,overcast clouds
1954,Kazanskoye,RU,2022-07-23 04:29:02,55.6448,69.235,66.18,77.0,24.0,8.95,light rain
1955,Kamareddi,IN,2022-07-23 04:29:06,18.3167,78.35,71.44,93.0,100.0,7.23,moderate rain
1956,Pitimbu,BR,2022-07-23 04:29:07,-7.4706,-34.8086,72.19,83.0,97.0,11.36,overcast clouds
1957,Westonaria,ZA,2022-07-23 04:29:09,-26.3191,27.6486,49.86,65.0,30.0,6.6,scattered clouds
1958,Arbagar,RU,2022-07-23 04:30:11,51.9438,116.2805,81.23,51.0,46.0,14.47,scattered clouds
1959,Xam nua,LA,2022-07-23 04:30:13,20.4197,104.0439,81.16,71.0,65.0,2.04,broken clouds
1960,Kedrovyy,RU,2022-07-23 04:30:15,56.1667,91.8167,61.21,91.0,69.0,7.74,light rain
1961,Malpe,IN,2022-07-23 04:30:18,13.35,74.7167,79.9,77.0,100.0,6.06,moderate rain
1962,Mundo nuevo,MX,2022-07-23 04:30:20,18.7,-95.5,80.06,80.0,42.0,7.47,scattered clouds
1963,Los llanos de aridane,ES,2022-07-23 04:30:22,28.6585,-17.9182,67.75,83.0,0.0,12.66,clear sky
1964,Fershampenuaz,RU,2022-07-23 04:30:24,53.5202,59.8117,70.66,57.0,2.0,2.77,clear sky
1965,Calabozo,VE,2022-07-23 04:30:25,8.9242,-67.4293,75.78,83.0,67.0,2.59,broken clouds
1966,Zamania,IN,2022-07-23 04:30:30,25.4333,83.5667,94.89,50.0,99.0,17.02,overcast clouds
1967,Cururupu,BR,2022-07-23 04:30:32,-1.8283,-44.8683,73.13,97.0,56.0,2.93,broken clouds
1968,Magaria,NE,2022-07-23 04:30:34,12.9983,8.9099,78.8,70.0,96.0,7.81,overcast clouds
1969,Castro daire,PT,2022-07-23 04:30:36,40.8984,-7.9338,62.37,62.0,0.0,4.52,clear sky
1970,Susanville,US,2022-07-23 04:28:27,40.4163,-120.653,76.84,15.0,0.0,9.22,clear sky
1971,Lima,PE,2022-07-23 04:30:40,-12.0432,-77.0282,55.65,88.0,100.0,4.61,overcast clouds
1972,Cuitareo,MX,2022-07-23 04:30:41,19.6167,-100.6,58.6,99.0,36.0,3.15,scattered clouds
1973,La rioja,AR,2022-07-23 04:25:48,42.25,-2.5,58.78,97.0,66.0,3.13,broken clouds
1974,Curvelo,BR,2022-07-23 04:30:45,-18.7564,-44.4308,61.21,63.0,2.0,4.05,clear sky
1975,Mudanjiang,CN,2022-07-23 04:30:46,44.5833,129.6,77.14,62.0,49.0,7.16,scattered clouds
1976,Norfolk,US,2022-07-23 04:30:45,42.1668,-71.2495,78.98,78.0,0.0,5.75,clear sky
1977,Businga,CD,2022-07-23 04:30:51,3.3333,20.8833,67.26,99.0,100.0,2.33,overcast clouds
1978,Castro verde,PT,2022-07-23 04:30:53,37.6983,-8.0858,62.02,53.0,0.0,4.34,clear sky
1979,Longyearbyen,SJ,2022-07-23 04:30:55,78.2186,15.6401,48.04,81.0,75.0,4.61,light rain
1980,North platte,US,2022-07-23 04:27:30,41.1239,-100.7654,78.69,65.0,0.0,10.36,clear sky
1981,Buta,CD,2022-07-23 04:30:59,2.7858,24.73,69.19,95.0,100.0,2.77,overcast clouds
1982,Akureyri,IS,2022-07-23 04:31:00,65.6835,-18.0878,48.13,93.0,100.0,4.61,mist
1983,Perth,AU,2022-07-23 04:30:14,-31.9333,115.8333,61.03,94.0,75.0,19.57,light intensity shower rain
1984,Cercal,PT,2022-07-23 04:31:04,37.806,-8.6715,62.74,69.0,0.0,4.43,clear sky
1985,Port augusta,AU,2022-07-23 04:31:06,-32.5,137.7667,69.03,36.0,0.0,11.7,clear sky
1986,Ambon,ID,2022-07-23 04:31:07,-3.6954,128.1814,82.54,69.0,40.0,5.75,scattered clouds
1987,Beboto,TD,2022-07-23 04:31:09,8.2668,16.939,69.22,98.0,100.0,3.69,overcast clouds
1988,Lujan,AR,2022-07-23 04:31:13,-34.5703,-59.105,53.31,93.0,8.0,6.87,clear sky
1989,Nanchang,CN,2022-07-23 04:31:15,28.6833,115.8833,100.47,40.0,7.0,13.2,clear sky
1990,Port hedland,AU,2022-07-23 04:31:17,-20.3167,118.5667,80.65,47.0,0.0,17.27,clear sky
1991,La ronge,CA,2022-07-23 04:31:19,55.1001,-105.2842,55.65,76.0,100.0,5.75,overcast clouds
1992,Mar del plata,AR,2022-07-23 04:31:21,-38.0023,-57.5575,49.08,87.0,0.0,18.01,clear sky
1993,Desterro,BR,2022-07-23 04:31:23,-7.2906,-37.0939,63.79,94.0,99.0,10.51,overcast clouds
1994,Pishin,PK,2022-07-23 04:31:25,30.5803,66.9961,85.62,38.0,87.0,3.06,overcast clouds
1995,Dalvik,IS,2022-07-23 04:31:27,65.9702,-18.5286,48.13,90.0,11.0,1.16,few clouds
1996,Portland,AU,2022-07-23 04:29:23,45.5234,-122.6762,70.48,71.0,20.0,4.61,few clouds
1997,Colares,PT,2022-07-23 04:31:30,38.7992,-9.4469,66.76,77.0,0.0,24.0,clear sky
1998,Port lincoln,AU,2022-07-23 04:30:46,-34.7333,135.8667,61.43,65.0,9.0,1.59,clear sky
1999,Tracy,US,2022-07-23 04:31:06,37.7397,-121.4252,82.51,27.0,2.0,10.36,clear sky
2000,Grindavik,IS,2022-07-23 04:29:13,63.8424,-22.4338,51.75,100.0,100.0,4.61,fog
2001,Guane,CU,2022-07-23 04:31:37,22.2025,-84.0875,77.45,84.0,57.0,4.59,broken clouds
2002,Nanfeng,CN,2022-07-23 04:31:39,23.7434,111.7959,98.85,42.0,3.0,1.83,clear sky
2003,Mercedes,AR,2022-07-23 04:31:41,-34.6515,-59.4307,52.03,96.0,7.0,6.93,clear sky
2004,Diamantino,BR,2022-07-23 04:32:43,-14.4086,-56.4461,68.7,47.0,0.0,1.63,clear sky
2005,Port macquarie,AU,2022-07-23 04:30:15,-31.4333,152.9167,63.9,71.0,44.0,11.92,scattered clouds
2006,Elko,US,2022-07-23 04:32:47,41.0002,-115.5012,80.62,14.0,28.0,6.33,scattered clouds
2007,Atambua,ID,2022-07-23 04:32:49,-9.1061,124.8925,80.6,44.0,18.0,1.39,few clouds
2008,Ipira,BR,2022-07-23 04:32:52,-12.1583,-39.7372,63.54,97.0,90.0,3.85,overcast clouds
2009,Tanout,NE,2022-07-23 04:32:54,14.9709,8.8879,82.02,59.0,85.0,8.46,overcast clouds
2010,Braesti,RO,2022-07-23 04:32:56,47.15,27.1,68.7,40.0,63.0,1.12,broken clouds
2011,Port pirie,AU,2022-07-23 04:32:57,-33.1833,138.0167,64.81,46.0,0.0,9.48,clear sky
2012,Hofn,IS,2022-07-23 04:32:59,64.2539,-15.2082,51.93,86.0,69.0,2.39,broken clouds
2013,Necochea,AR,2022-07-23 04:33:01,-38.5473,-58.7368,42.4,89.0,52.0,9.53,broken clouds
2014,Zasheyek,RU,2022-07-23 04:33:03,67.4066,32.5499,59.95,79.0,88.0,2.06,overcast clouds
2015,Husavik,IS,2022-07-23 04:31:53,66.0449,-17.3389,47.41,91.0,18.0,1.48,few clouds
2016,Isiro,CD,2022-07-23 04:33:07,2.7739,27.616,65.32,99.0,98.0,1.43,overcast clouds
2017,Nueve de julio,AR,2022-07-23 04:33:12,-35.4444,-60.8831,46.36,91.0,65.0,7.87,broken clouds
2018,Hvolsvollur,IS,2022-07-23 04:33:14,63.7533,-20.2243,48.92,96.0,95.0,1.86,overcast clouds
2019,Roebourne,AU,2022-07-23 04:31:01,-20.7833,117.1333,80.02,40.0,0.0,14.5,clear sky
2020,Mollendo,PE,2022-07-23 04:33:17,-17.0231,-72.0147,58.32,89.0,69.0,5.64,broken clouds
2021,Agua verde,MX,2022-07-23 04:33:19,22.9,-106.05,75.29,79.0,100.0,9.01,overcast clouds
2022,Olavarria,AR,2022-07-23 04:33:21,-36.8927,-60.3225,44.02,85.0,72.0,8.21,broken clouds
2023,Ukiah,US,2022-07-23 04:33:23,39.1502,-123.2078,76.89,29.0,0.0,4.61,clear sky
2024,Roma,AU,2022-07-23 04:33:24,43.2128,-75.4557,69.94,89.0,0.0,0.0,clear sky
2025,Parana,AR,2022-07-23 04:33:28,-31.732,-60.5238,61.56,98.0,100.0,9.22,fog
2026,Balikpapan,ID,2022-07-23 04:33:31,-1.2675,116.8289,85.19,79.0,20.0,6.91,few clouds
2027,Faya,TD,2022-07-23 04:33:32,18.3851,42.4509,66.31,43.0,65.0,3.96,broken clouds
2028,Russell,NZ,2022-07-23 04:33:34,32.3502,-85.1999,73.96,77.0,50.0,3.76,scattered clouds
2029,Olafsvik,IS,2022-07-23 04:33:36,64.8945,-23.7142,52.56,82.0,26.0,5.59,scattered clouds
2030,Kalemie,CD,2022-07-23 04:33:38,-5.9475,29.1947,72.66,61.0,6.0,7.65,clear sky
2031,Abakaliki,NG,2022-07-23 04:33:40,6.3163,8.1169,72.88,96.0,99.0,4.38,light rain
2032,Pergamino,AR,2022-07-23 04:31:08,-33.89,-60.5736,50.18,88.0,0.0,1.99,clear sky
2033,Dom pedrito,BR,2022-07-23 04:33:43,-30.9828,-54.6731,62.74,94.0,100.0,6.62,overcast clouds
2034,Sawtell,AU,2022-07-23 04:33:45,-30.3833,153.1,62.62,82.0,75.0,14.97,broken clouds
2035,Van buren,US,2022-07-23 04:33:47,35.4368,-94.3483,82.42,72.0,0.0,1.99,clear sky
2036,Kambove,CD,2022-07-23 04:33:49,-10.8764,26.5969,53.87,69.0,9.0,4.7,clear sky
2037,Bambanglipuro,ID,2022-07-23 04:33:51,-7.95,110.2833,79.97,76.0,99.0,12.5,overcast clouds
2038,Goundi,TD,2022-07-23 04:33:53,9.3627,17.366,70.36,97.0,100.0,3.24,overcast clouds
2039,Seddon,NZ,2022-07-23 04:33:55,-37.8068,144.8916,60.3,79.0,75.0,14.97,light rain
2040,Takoradi,GH,2022-07-23 04:30:41,4.8845,-1.7554,73.51,81.0,56.0,4.47,broken clouds
2041,Presidencia roque saenz pena,AR,2022-07-23 04:33:58,-26.7852,-60.4388,73.69,51.0,84.0,3.8,broken clouds
2042,Banda aceh,ID,2022-07-23 04:34:00,5.5577,95.3222,84.45,67.0,100.0,4.47,overcast clouds
2043,Puerto madryn,AR,2022-07-23 04:34:04,-42.7692,-65.0385,36.01,99.0,100.0,17.65,moderate rain
2044,Southbridge,NZ,2022-07-23 04:34:06,42.0751,-72.0334,77.11,83.0,17.0,2.57,few clouds
2045,Gushikawa,JP,2022-07-23 04:34:08,26.3544,127.8686,90.99,72.0,75.0,16.11,broken clouds
2046,Stykkisholmur,IS,2022-07-23 04:34:10,65.0757,-22.7297,52.16,87.0,64.0,2.46,broken clouds
2047,Liverpool,CA,2022-07-23 04:31:02,53.4106,-2.9779,56.61,91.0,63.0,4.61,broken clouds
2048,Vestmannaeyjar,IS,2022-07-23 04:34:13,63.4427,-20.2734,51.39,91.0,100.0,1.28,overcast clouds
2049,Rafaela,AR,2022-07-23 04:30:13,-31.2503,-61.4867,57.99,74.0,16.0,3.0,few clouds
2050,West wendover,US,2022-07-23 04:35:17,40.7391,-114.0733,90.61,11.0,0.0,11.5,clear sky
2051,Sorland,NO,2022-07-23 04:35:18,67.667,12.6934,51.66,87.0,100.0,14.12,overcast clouds
2052,Swan hill,AU,2022-07-23 04:35:20,-35.3378,143.5544,55.09,84.0,100.0,6.35,overcast clouds
2053,Rohri,PK,2022-07-23 04:35:22,27.6922,68.8951,87.67,70.0,75.0,0.0,haze
2054,Takaka,NZ,2022-07-23 04:35:24,-40.85,172.8,50.56,77.0,100.0,2.73,overcast clouds
2055,Rawson,AR,2022-07-23 04:30:50,-43.3002,-65.1023,34.77,98.0,100.0,12.08,snow
2056,Reconquista,AR,2022-07-23 04:35:28,-29.15,-59.65,63.73,89.0,13.0,8.16,light rain
2057,Mao,TD,2022-07-23 04:35:29,39.8885,4.2658,75.76,83.0,0.0,4.61,clear sky
2058,Winnemucca,US,2022-07-23 04:35:31,40.973,-117.7357,76.6,9.0,0.0,4.72,clear sky
2059,Kikwit,CD,2022-07-23 04:35:33,-5.041,18.8162,70.81,84.0,64.0,2.71,broken clouds
2060,Banjar,ID,2022-07-23 04:35:35,-8.19,114.9675,81.93,70.0,48.0,4.09,scattered clouds
2061,Dzilam gonzalez,MX,2022-07-23 04:35:37,21.2833,-88.9333,79.65,71.0,31.0,7.09,scattered clouds
2062,Rio cuarto,AR,2022-07-23 04:35:39,-33.1307,-64.3499,60.48,80.0,5.0,11.36,clear sky
2063,Weston,US,2022-07-23 04:31:41,26.1004,-80.3998,84.02,85.0,40.0,5.75,scattered clouds
2064,Kindu,CD,2022-07-23 04:35:45,-2.95,25.95,70.2,88.0,85.0,1.28,overcast clouds
2065,Irupi,BR,2022-07-23 04:35:47,-20.3453,-41.6411,57.38,88.0,35.0,1.52,scattered clouds
2066,Rio gallegos,AR,2022-07-23 04:35:49,-51.6226,-69.2181,28.45,93.0,0.0,16.11,clear sky
2067,Eirunepe,BR,2022-07-23 04:35:51,-6.6603,-69.8736,71.22,94.0,6.0,2.77,clear sky
2068,Te anau,NZ,2022-07-23 04:35:54,-45.4167,167.7167,40.91,94.0,59.0,1.72,broken clouds
2069,Mantua,CU,2022-07-23 04:35:56,45.1667,10.7833,79.75,79.0,91.0,0.22,overcast clouds
2070,Gravdal,NO,2022-07-23 04:35:58,68.1214,13.5031,52.47,89.0,100.0,12.73,overcast clouds
2071,Meulaboh,ID,2022-07-23 04:36:00,4.1363,96.1285,87.15,64.0,88.0,7.43,overcast clouds
2072,Oussouye,SN,2022-07-23 04:36:02,12.485,-16.5469,75.61,93.0,100.0,8.7,moderate rain
2073,Qarqin,AF,2022-07-23 04:36:05,37.4185,66.0436,102.06,8.0,0.0,9.13,clear sky
2074,Beringovskiy,RU,2022-07-23 04:36:07,63.05,179.3167,45.63,85.0,100.0,7.92,overcast clouds
2075,Wakkanai,JP,2022-07-23 04:36:08,45.4094,141.6739,62.58,88.0,75.0,14.97,broken clouds
2076,Santarem,BR,2022-07-23 04:33:27,-2.4431,-54.7083,77.13,100.0,0.0,3.44,clear sky
2077,Groa,NO,2022-07-23 04:36:12,62.65,8.7167,57.13,79.0,70.0,3.2,broken clouds
2078,Phuket,TH,2022-07-23 04:36:17,8.0,98.25,84.09,83.0,20.0,9.22,few clouds
2079,Pasinler,TR,2022-07-23 04:36:19,39.9803,41.6764,56.39,62.0,5.0,0.69,clear sky
2080,Bhatapara,IN,2022-07-23 04:36:21,21.7333,81.9333,84.06,72.0,100.0,5.06,overcast clouds
2081,Saint-louis,SN,2022-07-23 04:36:22,16.3333,-15.0,80.96,75.0,100.0,13.13,overcast clouds
2082,Cardonal,MX,2022-07-23 04:36:24,20.6,-99.1333,57.33,94.0,2.0,3.62,clear sky
2083,Muncar,ID,2022-07-23 04:36:26,-8.4333,114.3333,77.97,81.0,96.0,9.51,overcast clouds
2084,Prachuap khiri khan,TH,2022-07-23 04:36:28,12.2167,99.75,87.58,62.0,100.0,5.01,overcast clouds
2085,Samandag,TR,2022-07-23 04:36:30,36.0842,35.9771,82.92,51.0,0.0,4.81,clear sky
2086,Ust-kut,RU,2022-07-23 04:36:32,56.7938,105.7672,74.75,60.0,100.0,3.53,overcast clouds
2087,Aden,YE,2022-07-23 04:34:50,12.7794,45.0367,82.31,76.0,15.0,7.2,few clouds
2088,Tambacounda,SN,2022-07-23 04:36:35,13.7539,-13.7586,77.05,94.0,20.0,2.3,few clouds
2089,Lukovetskiy,RU,2022-07-23 04:36:37,64.2956,41.9211,67.26,82.0,92.0,3.6,overcast clouds
2090,Bajil,YE,2022-07-23 04:36:39,15.0584,43.2851,91.02,49.0,65.0,3.78,broken clouds
2091,Ust-kuyga,RU,2022-07-23 04:36:41,70.0167,135.6,79.3,43.0,82.0,5.5,broken clouds
2092,Nabire,ID,2022-07-23 04:36:42,-3.3667,135.4833,83.88,77.0,39.0,1.99,scattered clouds
2093,Basco,PH,2022-07-23 04:36:44,20.4487,121.9702,85.71,73.0,56.0,6.53,broken clouds
2094,Ranong,TH,2022-07-23 04:37:46,9.9658,98.6348,82.33,87.0,100.0,3.0,overcast clouds
2095,Hammerfest,NO,2022-07-23 04:37:48,70.6634,23.6821,50.45,100.0,100.0,13.8,overcast clouds
2096,Ust-nera,RU,2022-07-23 04:37:51,64.5667,143.2,66.34,82.0,100.0,1.97,light rain
2097,Sayyan,YE,2022-07-23 04:37:53,15.1718,44.3244,69.84,49.0,82.0,3.71,broken clouds
2098,Ust-omchug,RU,2022-07-23 04:37:55,61.15,149.6333,74.68,42.0,62.0,0.94,broken clouds
2099,Kozienice,PL,2022-07-23 04:37:00,51.5829,21.5478,72.01,27.0,4.0,4.12,clear sky
2100,Rodeo,MX,2022-07-23 04:37:59,38.033,-122.2669,68.38,76.0,0.0,3.0,clear sky
2101,Fundacion,CO,2022-07-23 04:38:01,10.5207,-74.185,74.28,92.0,90.0,2.8,overcast clouds
2102,Arona,ES,2022-07-23 04:38:03,28.0996,-16.681,70.7,78.0,40.0,1.14,scattered clouds
2103,Havoysund,NO,2022-07-23 04:38:04,70.9963,24.6622,53.83,93.0,100.0,24.16,light rain
2104,Koriyama,JP,2022-07-23 04:38:08,37.4,140.3833,87.19,61.0,20.0,14.97,few clouds
2105,Ust-uda,RU,2022-07-23 04:38:11,54.1742,103.0304,66.06,72.0,100.0,2.86,light rain
2106,Bandarbeyla,SO,2022-07-23 04:38:13,9.4942,50.8122,81.48,62.0,9.0,30.36,clear sky
2107,Bilibino,RU,2022-07-23 04:38:15,68.0546,166.4372,55.42,47.0,9.0,8.23,clear sky
2108,Celestun,MX,2022-07-23 04:38:17,20.8667,-90.4,81.64,74.0,5.0,11.12,clear sky
2109,Sa kaeo,TH,2022-07-23 04:38:18,13.75,102.3333,86.56,70.0,99.0,5.21,overcast clouds
2110,Aksu,CN,2022-07-23 04:38:20,41.1231,80.2644,95.43,13.0,0.0,2.19,clear sky
2111,Santiago,PH,2022-07-23 04:33:35,-33.4569,-70.6483,53.85,70.0,2.0,2.3,clear sky
2112,Boueni,YT,2022-07-23 04:38:23,-12.9025,45.0761,71.58,70.0,6.0,13.53,clear sky
2113,Hell,NO,2022-07-23 04:38:27,63.4455,10.9033,51.84,87.0,75.0,4.61,broken clouds
2114,Alihe,CN,2022-07-23 04:38:29,50.5667,123.7167,78.75,48.0,25.0,8.08,scattered clouds
2115,Ponazyrevo,RU,2022-07-23 04:38:31,58.3578,46.3142,72.3,62.0,24.0,4.74,few clouds
2116,Altay,CN,2022-07-23 04:38:35,47.8667,88.1167,77.16,32.0,74.0,8.7,broken clouds
2117,Berbera,SO,2022-07-23 04:38:36,10.4396,45.0143,89.71,40.0,62.0,24.94,broken clouds
2118,Padang,ID,2022-07-23 04:38:38,-0.9492,100.3543,86.05,65.0,64.0,5.77,broken clouds
2119,Yoichi,JP,2022-07-23 04:38:41,43.2039,140.7703,67.77,92.0,100.0,5.17,overcast clouds
2120,Sinop,TR,2022-07-23 04:38:42,41.7711,34.8709,63.03,56.0,0.0,5.46,clear sky
2121,Biryusinsk,RU,2022-07-23 04:38:46,55.9634,97.8235,69.55,66.0,100.0,4.25,light rain
2122,Yokaichiba,JP,2022-07-23 04:38:48,35.7,140.55,94.1,62.0,40.0,4.61,scattered clouds
